NU_ANO_CENSO;SG_UF;NO_MUNICIPIO;TP_DEPENDENCIA;QT_MAT_BAS;QT_DOC_BAS;IN_AGUA_FILTRADA;IN_BIBLIOTECA;IN_INTERNET;COLUNA_OBSOLETA
2023;MG;Campinas;2;1128;13;1;0;1;
2023;SP;Recife;3;724;44;1;1;1;
2023;RS;São Paulo;2;354;94;1;1;1;
2023;RJ;Porto Alegre;4;;114;1;1;0;
2023;RJ;Rio de Janeiro;1;65;51;1;1;1;
2023;RJ;São Paulo;3;92;;1;1;1;
2023;PE;Belo Horizonte;3;688;26;1;0;1;
2023;MG;Salvador;3;;70;1;1;0;
2023;SP;Rio de Janeiro;3;;113;1;1;0;
2023;PE;Salvador;3;;111;1;0;0;
2023;BA;Recife;3;205;75;1;1;1;
2023;RJ;Belo Horizonte;3;;;1;1;1;
2023;BA;Salvador;3;1243;88;1;0;1;
2023;BA;Belo Horizonte;2;;97;1;0;1;
2023;MG;Rio de Janeiro;2;1080;65;1;1;1;
2023;RJ;Recife;3;;43;1;;1;
2023;RS;Campinas;4;566;19;1;0;1;
2023;RJ;Salvador;2;;23;1;0;1;
2023;RJ;Recife;3;;75;0;0;1;
2023;RJ;Recife;2;1085;;1;0;1;
2023;PE;Recife;2;665;74;1;1;1;
2023;SP;São Paulo;3;;37;1;1;0;
2023;MG;Rio de Janeiro;2;;58;0;1;0;
2023;BA;Recife;1;;;0;0;0;
2023;SP;Rio de Janeiro;3;1281;24;1;1;0;
2023;BA;Porto Alegre;2;1068;107;1;0;1;
2023;BA;Recife;3;;17;1;1;1;
2023;PE;Campinas;2;;;1;0;1;
2023;CE;Belo Horizonte;4;1395;67;0;0;1;
2023;SP;Rio de Janeiro;3;950;75;1;1;0;
2023;PE;Belo Horizonte;2;270;120;1;1;1;
2023;PE;Campinas;4;572;94;0;1;1;
2023;RS;Rio de Janeiro;3;;6;0;0;1;
2023;PE;Belo Horizonte;4;575;;1;1;1;
2023;BA;Campinas;1;;;1;0;1;
2023;RS;Campinas;3;1051;46;1;0;0;
2023;MG;Porto Alegre;2;;43;0;1;1;
2023;MG;São Paulo;2;513;22;1;0;1;
2023;RJ;Porto Alegre;3;1264;;1;0;1;
2023;CE;Campinas;2;;9;1;1;1;
2023;CE;Recife;3;;97;0;1;1;
2023;MG;São Paulo;4;1224;90;1;1;1;
2023;RJ;Salvador;2;;32;1;1;1;
2023;RJ;Belo Horizonte;1;;73;1;1;1;
2023;MG;Recife;2;565;114;1;0;0;
2023;RS;Salvador;3;;101;1;1;1;
2023;MG;Salvador;3;267;45;0;0;1;
2023;CE;Salvador;4;807;22;1;0;1;
2023;BA;São Paulo;3;;41;0;1;1;
2023;RS;Recife;4;235;12;0;0;1;
2023;MG;Porto Alegre;3;1480;43;1;1;1;
2023;MG;Recife;3;781;103;1;1;0;
2023;BA;Recife;3;;;1;1;0;
2023;CE;Recife;2;657;67;0;1;0;
2023;SP;Campinas;2;1485;83;0;;1;
2023;CE;Porto Alegre;2;596;81;1;1;0;
2023;BA;Porto Alegre;3;933;20;1;0;1;
2023;RS;Rio de Janeiro;2;302;41;1;0;1;
2023;PE;Porto Alegre;3;;12;1;;1;
2023;MG;Belo Horizonte;1;564;101;1;1;0;
2023;BA;São Paulo;1;1145;;0;1;1;
2023;SP;Recife;3;681;;1;;1;
2023;BA;Salvador;3;997;;1;;0;
2023;CE;Salvador;1;714;53;1;0;0;
2023;BA;Recife;2;974;8;1;0;1;
2023;RS;Recife;2;;89;0;1;0;
2023;MG;Belo Horizonte;2;1190;;1;;0;
2023;SP;Rio de Janeiro;4;;37;1;1;1;
2023;PE;Recife;3;1026;63;1;0;0;
2023;RS;Recife;3;809;;1;1;1;
2023;CE;Porto Alegre;2;294;112;1;1;1;
2023;SP;Porto Alegre;3;1120;30;1;1;1;
2023;CE;Rio de Janeiro;2;1097;111;1;1;1;
2023;SP;Recife;4;465;102;0;1;0;
2023;PE;Rio de Janeiro;4;435;102;1;1;1;
2023;CE;Recife;3;;117;1;1;0;
2023;SP;São Paulo;3;82;41;1;0;1;
2023;RJ;Porto Alegre;2;;16;1;;1;
2023;CE;Recife;3;974;;0;1;0;
2023;BA;Campinas;1;354;101;1;0;1;
2023;BA;Rio de Janeiro;2;679;94;1;0;0;
2023;CE;Porto Alegre;2;1280;;1;1;1;
2023;RS;Porto Alegre;3;1172;93;1;1;1;
2023;PE;Recife;1;849;51;1;1;1;
2023;PE;Campinas;3;756;;1;0;0;
2023;BA;Salvador;3;219;89;1;0;1;
2023;RJ;Recife;2;79;88;1;1;1;
2023;MG;Recife;3;;76;1;;1;
2023;BA;Campinas;2;;33;1;1;1;
2023;MG;Recife;3;904;41;0;0;1;
2023;RJ;São Paulo;2;1049;26;1;1;1;
2023;MG;Campinas;1;550;23;1;;0;
2023;MG;Recife;3;;84;1;1;0;
2023;RJ;Rio de Janeiro;2;58;18;1;1;1;
2023;RS;Recife;2;244;117;1;1;1;
2023;RJ;Belo Horizonte;1;826;;1;0;1;
2023;RJ;Recife;2;1111;80;0;1;1;
2023;RS;Rio de Janeiro;2;332;27;1;0;1;
2023;BA;São Paulo;2;;47;0;0;1;
2023;RJ;Belo Horizonte;2;753;;1;1;1;
2023;BA;Salvador;4;;93;0;1;1;
2023;MG;Recife;2;940;45;1;1;1;
2023;CE;Porto Alegre;2;;95;1;1;1;
2023;SP;São Paulo;2;210;60;1;1;0;
2023;BA;Recife;3;229;29;1;0;1;
2023;SP;Porto Alegre;3;720;70;1;0;1;
2023;RJ;Recife;2;1420;105;1;0;1;
2023;RS;Porto Alegre;3;103;31;0;1;0;
2023;SP;Recife;4;837;;1;1;1;
2023;MG;Belo Horizonte;1;138;37;1;1;1;
2023;BA;Campinas;3;716;49;1;1;1;
2023;RJ;Recife;3;115;94;1;1;0;
2023;BA;Porto Alegre;2;427;115;1;0;1;
2023;MG;Belo Horizonte;4;982;16;1;1;1;
2023;MG;Rio de Janeiro;2;1004;88;1;1;0;
2023;SP;Recife;4;1027;71;1;0;1;
2023;RS;São Paulo;4;700;;1;1;1;
2023;RJ;Campinas;1;1369;;0;1;0;
2023;MG;Rio de Janeiro;2;1001;79;1;1;1;
2023;SP;Rio de Janeiro;4;127;71;1;0;1;
2023;RJ;São Paulo;2;799;8;1;1;1;
2023;PE;São Paulo;2;1496;112;0;1;1;
2023;RJ;Recife;2;1368;91;1;1;0;
2023;CE;São Paulo;2;242;18;1;;1;
2023;SP;Rio de Janeiro;4;1042;39;0;;1;
2023;PE;Salvador;2;999;;1;1;0;
2023;CE;Belo Horizonte;2;826;26;1;;1;
2023;MG;Rio de Janeiro;4;1475;120;0;1;1;
2023;PE;São Paulo;4;1259;107;1;1;1;
2023;CE;Salvador;4;1487;49;1;0;1;
2023;BA;Campinas;3;;82;1;1;0;
2023;RJ;São Paulo;2;118;86;1;0;1;
2023;PE;Porto Alegre;3;197;41;1;1;0;
2023;PE;Porto Alegre;1;909;;1;0;0;
2023;MG;Rio de Janeiro;3;1305;6;1;1;1;
2023;RJ;Belo Horizonte;2;1479;58;1;1;0;
2023;MG;Campinas;4;1177;19;1;;0;
2023;RS;Porto Alegre;2;;63;0;0;1;
2023;RJ;Rio de Janeiro;2;1209;61;1;1;0;
2023;SP;Rio de Janeiro;2;1154;107;1;1;0;
2023;BA;Recife;3;;109;1;0;1;
2023;SP;Salvador;3;261;88;1;1;1;
2023;RJ;Campinas;3;755;60;1;0;1;
2023;RJ;Porto Alegre;4;546;99;0;1;0;
2023;CE;Campinas;2;457;11;0;1;0;
2023;MG;Salvador;2;484;71;1;1;1;
2023;RS;Rio de Janeiro;3;1045;97;1;1;0;
2023;CE;São Paulo;2;951;21;1;1;1;
2023;BA;Rio de Janeiro;4;177;97;1;1;1;
2023;RJ;Recife;4;166;;0;1;1;
2023;MG;Recife;3;129;15;1;1;1;
2023;SP;Recife;4;1187;63;1;1;0;
2023;SP;Rio de Janeiro;2;707;37;1;0;1;
2023;CE;São Paulo;4;743;15;1;0;1;
2023;MG;Rio de Janeiro;4;503;;1;1;1;
2023;PE;Campinas;3;;110;1;0;1;
2023;PE;Rio de Janeiro;4;1001;108;1;0;1;
2023;RS;Rio de Janeiro;3;795;116;0;0;0;
2023;RS;Rio de Janeiro;2;527;;1;1;1;
2023;RJ;Recife;2;582;8113;1;1;1;
2023;RS;São Paulo;1;658;;1;1;1;
2023;RJ;Rio de Janeiro;4;;83;1;0;0;
2023;PE;Porto Alegre;1;770;57;1;1;1;
2023;BA;Campinas;2;1312;64;0;1;0;
2023;BA;Porto Alegre;2;1082;;1;1;1;
2023;RS;Salvador;1;81;73;1;1;1;
2023;PE;São Paulo;2;484;108;0;1;1;
2023;MG;Belo Horizonte;2;1224;115;1;0;1;
2023;MG;Recife;2;;65;0;1;0;
2023;CE;Recife;4;804;114;1;0;1;
2023;PE;São Paulo;4;720;115;1;1;1;
2023;SP;Porto Alegre;4;1456;;1;1;1;
2023;RS;São Paulo;2;1126;93;1;1;1;
2023;PE;Porto Alegre;3;323;44;1;0;0;
2023;RS;Belo Horizonte;3;766;;1;0;1;
2023;SP;Belo Horizonte;2;;110;1;1;1;
2023;RJ;Recife;4;771;59;1;0;1;
2023;BA;Recife;2;716;;1;0;1;
2023;CE;Salvador;4;1333;42;1;1;0;
2023;CE;Recife;3;249;42;1;1;1;
2023;PE;Belo Horizonte;3;;44;0;1;0;
2023;RS;Campinas;3;595;62;0;0;1;
2023;RJ;Campinas;3;1042;99;1;1;0;
2023;RS;São Paulo;4;1189;70;0;0;1;
2023;CE;Salvador;4;143;116;1;0;0;
2023;SP;Campinas;3;;85;1;1;0;
2023;BA;Campinas;3;1328;39;1;1;1;
2023;PE;Porto Alegre;1;230;74;1;1;1;
2023;PE;Salvador;3;386;8;1;1;1;
2023;MG;Salvador;4;;52;0;1;0;
2023;RS;Recife;2;872;;1;0;1;
2023;BA;Campinas;3;1249;;1;0;1;
2023;PE;Belo Horizonte;3;787;98;1;1;1;
2023;BA;Recife;2;;57;1;1;1;
2023;PE;Campinas;2;318;105;1;0;1;
2023;SP;Campinas;4;1446;20;1;0;1;
2023;PE;Belo Horizonte;2;502;24;1;0;0;
2023;BA;Rio de Janeiro;4;97;16;1;0;1;
2023;RS;Campinas;3;181;;1;1;0;
2023;RJ;Rio de Janeiro;3;444;30;1;0;1;
2023;RJ;Rio de Janeiro;1;1352;11;1;;0;
2023;PE;São Paulo;1;332;74;1;1;1;
2023;RS;Salvador;2;323;103;1;1;1;
2023;CE;Porto Alegre;2;174;12;1;0;0;
2023;CE;Belo Horizonte;1;1272;82;1;1;1;
2023;SP;São Paulo;2;;30;1;1;1;
2023;CE;Salvador;3;1289;60;1;1;1;
2023;SP;Salvador;2;863;25;1;0;1;
2023;CE;Belo Horizonte;2;1266;10;0;1;0;
2023;SP;Salvador;3;1269;33;1;0;1;
2023;SP;Salvador;4;188;7112;1;1;0;
2023;RJ;Rio de Janeiro;2;901;;1;1;1;
2023;PE;Rio de Janeiro;3;721;116;1;1;1;
2023;MG;Campinas;4;;52;1;1;1;
2023;PE;Recife;2;1157;;1;0;1;
2023;PE;São Paulo;2;560;30;1;1;0;
2023;MG;Belo Horizonte;3;;;1;0;1;
2023;PE;Salvador;3;1476;54;1;1;1;
2023;RS;Campinas;3;991;111;1;1;0;
2023;CE;Porto Alegre;2;903;77;1;1;1;
2023;SP;Rio de Janeiro;4;1137;;1;1;0;
2023;CE;Recife;3;378;24;0;0;1;
2023;BA;Porto Alegre;4;;31;1;1;1;
2023;PE;Recife;2;;116;1;0;1;
2023;BA;Rio de Janeiro;3;61;101;1;1;1;
2023;PE;Belo Horizonte;3;;97;1;1;1;
2023;MG;Recife;2;876;36;1;1;0;
2023;BA;Belo Horizonte;3;266;;1;1;0;
2023;BA;São Paulo;3;1254;;1;0;1;
2023;SP;Salvador;2;511;86;1;1;1;
2023;PE;Campinas;1;688;101;0;1;1;
2023;RS;São Paulo;2;1229;20;1;0;1;
2023;CE;Belo Horizonte;3;1443;29;1;1;1;
2023;PE;Salvador;4;;;1;1;1;
2023;RS;Campinas;1;101;26;1;;1;
2023;PE;Recife;1;651;20;1;1;1;
2023;PE;Campinas;2;1019;56;1;1;1;
2023;SP;Campinas;1;1072;5915;0;1;0;
2023;PE;Campinas;3;1370;15;0;0;0;
2023;RS;São Paulo;2;533;15;1;1;1;
2023;RS;Rio de Janeiro;3;255;38;1;1;1;
2023;CE;São Paulo;2;823;76;1;0;1;
2023;PE;Porto Alegre;3;950;77;1;0;1;
2023;SP;Belo Horizonte;4;328;68;1;;1;
2023;BA;Salvador;1;936;37;1;0;1;
2023;RS;Rio de Janeiro;2;643;15;1;1;0;
2023;RS;Porto Alegre;2;;102;0;1;0;
2023;RJ;Recife;1;648;80;1;0;1;
2023;PE;São Paulo;2;1095;29;1;;0;
2023;RJ;Porto Alegre;2;627;111;1;1;1;
2023;RJ;Porto Alegre;4;1467;;1;0;1;
2023;RS;Campinas;3;;84;1;1;1;
2023;CE;Salvador;3;330;;1;1;1;
2023;CE;Salvador;2;417;11;1;1;1;
2023;CE;Porto Alegre;1;645;50;1;1;1;
2023;RJ;Campinas;2;275;19;1;0;1;
2023;RS;Porto Alegre;4;;110;1;1;1;
2023;MG;São Paulo;2;;83;1;1;0;
2023;PE;Recife;3;531;107;0;1;1;
2023;SP;São Paulo;4;354;16;1;0;1;
2023;RJ;Rio de Janeiro;4;648;69;1;1;1;
2023;BA;Salvador;2;;60;1;0;0;
2023;BA;Salvador;4;469;105;0;1;1;
2023;CE;Belo Horizonte;2;155;;1;1;1;
2023;SP;São Paulo;4;;30;1;0;1;
2023;SP;Salvador;3;1338;98;0;1;1;
2023;RS;Belo Horizonte;2;1377;120;1;1;0;
2023;PE;Recife;2;;50;1;0;0;
2023;RS;São Paulo;4;1101;7;1;0;1;
2023;MG;Belo Horizonte;4;289;12;1;0;1;
2023;PE;São Paulo;2;864;40;1;1;1;
2023;BA;Salvador;4;634;45;1;0;1;
2023;RJ;Rio de Janeiro;4;;27;1;1;1;
2023;RJ;Rio de Janeiro;3;249;20;1;0;1;
2023;CE;Recife;3;1372;94;1;0;1;
2023;SP;Campinas;1;1090;15;1;1;1;
2023;CE;Campinas;2;;38;1;0;0;
2023;BA;Salvador;3;745;50;1;1;0;
2023;RJ;Recife;2;;27;1;;1;
2023;MG;Salvador;3;425;25;1;0;0;
2023;BA;Porto Alegre;1;1001;21;1;1;1;
2023;MG;Belo Horizonte;2;982;82;1;1;0;
2023;MG;Recife;2;724;67;1;0;1;
2023;RJ;Rio de Janeiro;2;;;1;0;1;
2023;PE;Porto Alegre;2;1163;;0;0;1;
2023;SP;Salvador;1;126;75;1;0;1;
2023;RJ;São Paulo;2;721;80;0;1;1;
2023;MG;Porto Alegre;2;1014;42;0;1;1;
2023;RJ;São Paulo;2;;68;1;1;1;
2023;BA;Belo Horizonte;4;953;31;1;0;0;
2023;BA;Rio de Janeiro;2;1061;55;1;1;1;
2023;CE;São Paulo;4;;104;1;0;1;
2023;CE;Salvador;3;1173;45;1;1;0;
2023;PE;São Paulo;4;827;9;1;0;1;
2023;CE;Rio de Janeiro;2;;19;1;0;1;
2023;RJ;São Paulo;2;;94;0;1;1;
2023;CE;Belo Horizonte;4;963;11;1;1;0;
2023;RJ;Belo Horizonte;2;1110;108;1;0;1;
2023;MG;Recife;2;526;68;1;1;1;
2023;RS;Salvador;4;1350;62;1;1;0;
2023;SP;Belo Horizonte;2;;69;1;1;1;
2023;SP;Porto Alegre;3;931;12;1;0;1;
2023;CE;Rio de Janeiro;2;379;97;0;;1;
2023;MG;Porto Alegre;2;1133;80;1;1;0;
2023;SP;Campinas;3;118;86;0;0;1;
2023;CE;Recife;3;218;78;0;1;1;
2023;PE;Recife;2;1232;32;1;1;1;
2023;SP;Campinas;4;;45;1;1;1;
2023;SP;Porto Alegre;2;796;106;0;1;1;
2023;RS;Recife;3;1234;67;1;1;1;
2023;CE;Salvador;4;392;120;1;0;1;
2023;SP;São Paulo;2;1488;37;0;0;1;
2023;CE;Belo Horizonte;4;719;29;1;1;0;
2023;MG;São Paulo;3;1209;51;1;1;0;
2023;RS;Rio de Janeiro;3;1135;42;1;0;1;
2023;RJ;São Paulo;1;944;12;1;1;0;
2023;RJ;Campinas;2;1490;33;1;1;0;
2023;CE;Salvador;2;;24;1;0;1;
2023;MG;Rio de Janeiro;2;;;1;;0;
2023;SP;Belo Horizonte;1;1301;15;1;1;0;
2023;RS;Rio de Janeiro;2;;34;1;1;0;
2023;RJ;Campinas;4;290;56;1;1;1;
2023;RS;Campinas;3;;;1;0;0;
2023;RS;Recife;2;1034;79;1;;0;
2023;PE;Salvador;3;1245;87;1;0;0;
2023;CE;São Paulo;2;791;10;0;1;0;
2023;RS;São Paulo;3;280;54;1;1;0;
2023;SP;Rio de Janeiro;4;1141;;1;0;1;
2023;SP;Belo Horizonte;1;383;35;0;0;1;
2023;RJ;Rio de Janeiro;3;497;82;1;0;1;
2023;CE;Salvador;2;;9323;1;1;1;
2023;RJ;Rio de Janeiro;3;;105;1;0;0;
2023;SP;Salvador;1;1319;11;0;1;1;
2023;RS;Porto Alegre;3;;49;0;1;1;
2023;RJ;Salvador;3;1499;9;1;1;1;
2023;PE;Recife;4;;60;1;1;1;
2023;MG;Porto Alegre;4;;38;1;1;1;
2023;SP;Salvador;3;945;30;1;0;1;
2023;RJ;Salvador;2;;120;0;0;1;
2023;MG;Belo Horizonte;4;;25;1;1;1;
2023;PE;Porto Alegre;2;;76;1;1;0;
2023;RS;Campinas;2;;101;1;1;1;
2023;SP;Porto Alegre;1;269;27;1;1;0;
2023;CE;Recife;1;509;39;1;1;1;
2023;RJ;Recife;3;1081;;1;1;0;
2023;PE;São Paulo;1;1420;5;1;0;1;
2023;CE;Rio de Janeiro;4;535;118;1;1;1;
2023;MG;Rio de Janeiro;3;514;20;1;0;0;
2023;RJ;São Paulo;3;293;84;1;1;1;
2023;RJ;Campinas;2;1286;110;1;1;1;
2023;CE;Porto Alegre;3;1144;72;1;1;0;
2023;MG;Salvador;4;1485;35;0;1;0;
2023;RJ;São Paulo;2;1250;55;1;1;1;
2023;RJ;Salvador;4;1263;;1;0;1;
2023;BA;Rio de Janeiro;4;;36;1;;0;
2023;SP;Belo Horizonte;2;;91;1;1;1;
2023;MG;Salvador;2;651;16;1;1;1;
2023;MG;Recife;3;1251;68;1;0;0;
2023;CE;Salvador;2;378;88;1;0;1;
2023;PE;São Paulo;3;590;16;1;0;0;
2023;SP;Recife;1;1181;13;1;0;1;
2023;BA;Campinas;2;;109;1;0;1;
2023;MG;Campinas;4;711;82;1;1;0;
2023;BA;Recife;3;66;97;1;1;1;
2023;SP;Salvador;2;464;93;0;1;1;
2023;MG;Belo Horizonte;4;294;21;0;0;0;
2023;BA;Belo Horizonte;4;1493;44;1;1;1;
2023;SP;Recife;2;189;62;1;1;0;
2023;RJ;Recife;1;273;55;1;0;1;
2023;MG;Recife;3;;49;1;1;0;
2023;RJ;Recife;1;1399;64;1;1;1;
2023;RJ;Rio de Janeiro;2;1274;38;0;1;1;
2023;CE;Campinas;2;1034;33;0;0;1;
2023;CE;São Paulo;3;;119;1;0;1;
2023;RS;Recife;2;784;83;1;1;1;
2023;PE;São Paulo;4;430;110;1;1;1;
2023;SP;São Paulo;3;;79;1;0;0;
2023;MG;São Paulo;2;;;1;0;1;
2023;MG;Campinas;2;967;88;1;0;1;
2023;PE;Porto Alegre;3;1019;34;1;0;0;
2023;BA;Campinas;3;;107;0;0;1;
2023;CE;Recife;2;;78;1;1;1;
2023;BA;Porto Alegre;2;588;97;1;1;1;
2023;RJ;São Paulo;2;645;118;1;1;1;
2023;RS;Rio de Janeiro;4;352;52;0;1;0;
2023;BA;São Paulo;1;;;1;0;0;
2023;SP;Porto Alegre;3;504;48;0;1;1;
2023;PE;Rio de Janeiro;2;444;67;1;1;0;
2023;BA;Rio de Janeiro;2;1182;29;1;1;1;
2023;BA;Salvador;4;;76;1;0;0;
2023;CE;Campinas;2;625;109;0;0;1;
2023;RS;Rio de Janeiro;4;992;105;1;1;1;
2023;RJ;Salvador;3;245;61;1;1;0;
2023;CE;Salvador;3;139;;1;1;1;
2023;PE;Belo Horizonte;4;352;99;0;1;1;
2023;PE;Rio de Janeiro;4;1327;18;0;1;1;
2023;RJ;Belo Horizonte;4;;75;1;1;0;
2023;RJ;São Paulo;2;184;34;1;1;1;
2023;MG;Rio de Janeiro;4;1431;37;1;;1;
2023;CE;Salvador;4;1249;37;0;1;1;
2023;RS;São Paulo;4;1320;62;1;1;1;
2023;PE;Rio de Janeiro;2;916;40;1;1;1;
2023;SP;Campinas;2;464;89;1;;1;
2023;PE;Belo Horizonte;2;765;78;1;0;1;
2023;RJ;São Paulo;4;925;115;0;0;1;
2023;MG;Porto Alegre;2;996;99;1;1;0;
2023;BA;São Paulo;3;1137;97;1;0;0;
2023;SP;São Paulo;2;;33;0;0;0;
2023;SP;Porto Alegre;2;;;1;1;1;
2023;RJ;Porto Alegre;1;1035;109;1;0;0;
2023;RS;Rio de Janeiro;2;600;15;1;1;1;
2023;RJ;Belo Horizonte;3;166;;1;1;1;
2023;BA;Campinas;4;328;;1;1;0;
2023;RS;Belo Horizonte;1;1416;87;1;0;0;
2023;RS;Porto Alegre;3;268;23;1;1;1;
2023;MG;Campinas;2;;82;1;1;0;
2023;MG;Rio de Janeiro;2;514;34;1;1;1;
2023;RJ;São Paulo;3;97;43;1;0;1;
2023;CE;Recife;2;1104;;1;1;1;
2023;CE;Campinas;1;267;113;0;;1;
2023;MG;Rio de Janeiro;2;350;;1;;1;
2023;SP;São Paulo;2;681;60;1;1;1;
2023;BA;Porto Alegre;2;1331;31;1;1;1;
2023;BA;Rio de Janeiro;2;136;104;1;0;0;
2023;CE;São Paulo;4;1189;25;0;1;1;
2023;RJ;Salvador;2;138;58;1;0;0;
2023;CE;Belo Horizonte;1;93;26;1;1;1;
2023;BA;Salvador;2;1156;10;1;0;1;
2023;SP;Salvador;2;;39;1;1;0;
2023;MG;Belo Horizonte;3;174;49;0;0;0;
2023;CE;Salvador;2;897;104;1;1;1;
2023;BA;Campinas;2;213;29;0;1;0;
2023;RS;Campinas;3;;87;1;1;1;
2023;MG;Recife;2;;14;1;1;1;
2023;RJ;Belo Horizonte;4;;75;1;1;0;
2023;PE;Belo Horizonte;4;1234;115;1;;1;
2023;PE;Rio de Janeiro;2;988;28;1;0;1;
2023;RS;Salvador;2;;44;1;1;1;
2023;MG;Rio de Janeiro;1;240;37;0;1;1;
2023;CE;Recife;2;1063;;1;1;1;
2023;RJ;Recife;3;937;41;0;0;1;
2023;RJ;Salvador;3;597;84;0;0;0;
2023;BA;Porto Alegre;2;651;11;1;1;1;
2023;RJ;Porto Alegre;2;464;67;1;0;1;
2023;RJ;Belo Horizonte;2;1138;118;0;1;1;
2023;BA;Belo Horizonte;4;1193;25;1;1;1;
2023;RJ;Campinas;4;1365;85;1;0;0;
2023;RJ;São Paulo;1;;68;0;0;0;
2023;SP;Rio de Janeiro;3;676;32;1;0;1;
2023;RS;Salvador;2;;87;1;0;1;
2023;CE;Salvador;4;1151;89;0;1;1;
2023;SP;São Paulo;4;1389;82;1;0;1;
2023;PE;Rio de Janeiro;4;1278;19;0;0;1;
2023;RS;Recife;4;551;29;1;1;1;
2023;MG;Belo Horizonte;2;393;89;1;0;0;
2023;BA;Belo Horizonte;1;222;120;1;1;1;
2023;MG;Belo Horizonte;2;;49;1;1;1;
2023;CE;Campinas;2;357;84;1;0;1;
2023;BA;Campinas;3;710;48;1;0;1;
2023;CE;Campinas;4;;;1;1;1;
2023;RS;Belo Horizonte;2;;26;1;1;1;
2023;RJ;Campinas;1;972;51;1;1;1;
2023;RS;Salvador;2;1175;6;0;1;0;
2023;RS;São Paulo;2;1339;;1;1;1;
2023;RJ;Recife;3;1448;;1;1;1;
2023;CE;Salvador;4;688;;1;0;1;
2023;CE;Porto Alegre;2;1057;83;1;0;0;
2023;RJ;Belo Horizonte;4;374;31;1;0;0;
2023;BA;Porto Alegre;1;;40;1;1;1;
2023;RS;Belo Horizonte;4;189;108;0;1;1;
2023;MG;Campinas;2;107;23;1;0;1;
2023;RS;Belo Horizonte;2;;47;0;1;0;
2023;SP;Belo Horizonte;3;882;56;1;1;0;
2023;PE;Belo Horizonte;2;762;19;1;1;1;
2023;SP;Belo Horizonte;2;852;88;1;0;1;
2023;RJ;Salvador;3;;38;1;1;1;
2023;SP;Salvador;4;414;109;0;1;0;
2023;RJ;Rio de Janeiro;4;784;;0;1;0;
2023;PE;São Paulo;2;615;5;1;0;0;
2023;CE;Salvador;3;809;32;1;;1;
2023;RS;Salvador;1;1167;114;1;0;0;
2023;SP;Belo Horizonte;2;800;88;1;1;0;
2023;RJ;Salvador;2;451;27;1;1;0;
2023;RS;Belo Horizonte;2;104;37;0;1;1;
2023;PE;Porto Alegre;3;;77;1;0;1;
2023;BA;Recife;3;721;;1;1;1;
2023;SP;Belo Horizonte;3;859;76;0;1;1;
2023;CE;Porto Alegre;1;;8;1;1;0;
2023;PE;Porto Alegre;4;527;107;1;1;0;
2023;MG;Recife;3;1201;16;1;0;1;
2023;RS;Recife;2;602;49;1;1;0;
2023;RS;Porto Alegre;4;1174;113;1;0;1;
2023;RS;Recife;4;506;;1;;1;
2023;SP;Porto Alegre;3;754;81;1;1;1;
2023;CE;Campinas;2;1130;20;1;1;1;
2023;CE;Campinas;2;1388;;0;1;1;
2023;MG;Porto Alegre;3;1153;85;0;0;1;
2023;SP;Rio de Janeiro;2;671;;1;1;1;
2023;RS;Recife;1;860;61;0;0;1;
2023;PE;São Paulo;4;316;108;0;1;0;
2023;RJ;São Paulo;2;1441;106;0;;1;
2023;SP;Porto Alegre;4;;108;1;0;0;
2023;PE;Recife;4;1058;66;1;0;1;
2023;SP;Porto Alegre;2;;37;1;0;1;
2023;MG;Rio de Janeiro;1;;102;1;1;1;
2023;PE;Belo Horizonte;2;724;26;1;0;1;
2023;SP;Belo Horizonte;1;281;53;1;1;1;
2023;RS;Belo Horizonte;3;962;94;1;1;1;
2023;CE;Campinas;3;;;1;1;0;
2023;CE;Belo Horizonte;1;1392;;1;1;1;
2023;MG;Recife;1;322;43;1;1;0;
2023;CE;Salvador;3;1291;112;0;1;1;
2023;SP;Belo Horizonte;3;;57;1;0;1;
2023;MG;Salvador;4;;29;1;1;1;
2023;MG;Salvador;3;301;;0;1;1;
2023;BA;Rio de Janeiro;3;;73;1;1;1;
2023;MG;Porto Alegre;4;;100;1;1;1;
2023;BA;Rio de Janeiro;3;808;;1;1;0;
2023;CE;São Paulo;3;1235;10;0;1;0;
2023;BA;Rio de Janeiro;2;646;108;0;1;1;
2023;RS;São Paulo;3;666;;1;1;1;
2023;CE;Rio de Janeiro;3;;5;1;0;1;
2023;BA;São Paulo;4;562;65;1;0;1;
2023;CE;Salvador;2;;26;1;1;1;
2023;BA;Rio de Janeiro;2;;63;1;1;1;
2023;RS;São Paulo;4;581;113;1;0;1;
2023;RJ;Rio de Janeiro;3;;53;0;1;0;
2023;RS;Salvador;4;1202;27;1;0;1;
2023;RS;Porto Alegre;2;1077;38;1;;1;
2023;RS;Salvador;2;;;0;0;1;
2023;BA;Campinas;3;1245;86;1;1;1;
2023;MG;Recife;2;939;22;1;1;1;
2023;RJ;Rio de Janeiro;3;;115;1;1;1;
2023;MG;Salvador;1;252;108;1;0;1;
2023;SP;São Paulo;4;1132;83;1;1;0;
2023;MG;Porto Alegre;2;510;91;1;0;1;
2023;BA;Rio de Janeiro;2;593;61;1;1;1;
2023;RS;Salvador;2;884;66;1;1;1;
2023;BA;Rio de Janeiro;1;;;1;0;1;
2023;PE;São Paulo;4;1338;105;0;1;1;
